client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844342.mp3	It was by then owned by brewer Poul Alexander von Ross.	0	4	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844404.mp3	The latter location got the name from the given name.	2	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844442.mp3	More books together are in development.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844490.mp3	Shirakawa Castle was abandoned around that time.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844710.mp3	Next she transported personnel from Dunkirk to Kristiansand and returned from there.	0	4	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844726.mp3	She engaged in several minor skirmishes with Indonesia during the Indonesia–Malaysia confrontation.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844750.mp3	She is the second woman to hold the position.	2	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844910.mp3	They developed the fortified city of Ghent upon this river frontier.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844936.mp3	She accepted the inevitable and closed the company.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31844990.mp3	It is located around the Roding River southeast of Hope.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31845314.mp3	This left our natural ideological adversaries scratching their heads.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31845344.mp3	Representatives of the talk strings include "Announcing the Names of Dishes" and "Geographical Map".	0	4	fifties	male	German English,Non native speaker	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31845940.mp3	The book has seventeen chapters.	0	2			Scottish English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31845941.mp3	In August Felstead travelled to Adelaide to defend his open title.	1	3			Scottish English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31846067.mp3	Khaleel listed the Beatles as being one of his biggest influences.	0	2			Scottish English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31846072.mp3	It is under the Stewardship of the Ketcham Inn Foundation.	0	2			Scottish English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31846116.mp3	The highly conserved residues are outlined in the conceptual translation and multiple sequence analysis.	0	2			Scottish English	en	
fa26ba6937945bf24a618e4abc6c2aec49d59d7524d1ac4a0db772aad8f78727efad385c1ef920e6235693256d1564adda3d3079772212a946b77d7091f29485	common_voice_en_31847249.mp3	The band is divided into the harmonic orchestra and the rhythmic band.	0	4			United States English	en	
07b264392c105fe21e63ca1b096fc72b4e64d233655718a7106120ec54e00494d3584f44e62d974595f525f7cde63215fa8f83b2340f1b63bf221d9d0f28de8c	common_voice_en_31847282.mp3	He fumbled once and had one recovery.	0	2				en	
07b264392c105fe21e63ca1b096fc72b4e64d233655718a7106120ec54e00494d3584f44e62d974595f525f7cde63215fa8f83b2340f1b63bf221d9d0f28de8c	common_voice_en_31847284.mp3	They appear as voice actor in those programs.	1	2				en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31849236.mp3	Rowley took interest in animal welfare and the humane movement.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31849273.mp3	The club competes in the Handball Championship of Bosnia and Herzegovina.	2	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31849348.mp3	One firefighter was killed by the fire.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31849403.mp3	Alterations to the significant buildings have occurred over the life of the school.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31849446.mp3	A turbocharger serves to supply engine boost and spools up the passive turbocharger.	0	2	fifties	male	German English,Non native speaker	en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_31849461.mp3	As with other Mari subgroups they are Volga Finns.	0	2	fifties	male	German English,Non native speaker	en	
d6428f864be7e5f3dfcb18d7b6d3a985e1faaa38022e093c0f8b471b3e034ad007e1e052351d329b19c7c7b899e2f04378ab5bb76e3ec150003d045d8152929a	common_voice_en_31851619.mp3	The bridge remained closed to shipping for the next three weeks.	0	2				en	
e031a5fb3ee7e4c456efa43f747ec6f2647c22e156e111f59dd3d0f0cf90b76ef76448e1e89fb48e90cb00515e19e516bd05e9e9ff40e8e547f8b841cfffe750	common_voice_en_31852145.mp3	The radio programme received enormous response from the community.	0	2			With heavy Cantonese accent	en	
10102a6f28186b5357309d4fab9396d24fc4db4cc0de744cb60eaf63711b464759424c092db17bd01eee3253e7c0b35fa55c1ff84f01f063d723a2c22bf45639	common_voice_en_31857791.mp3	His early education took place at Rajendra Vidyalaya.	0	2	twenties	male	United States English	en	
10102a6f28186b5357309d4fab9396d24fc4db4cc0de744cb60eaf63711b464759424c092db17bd01eee3253e7c0b35fa55c1ff84f01f063d723a2c22bf45639	common_voice_en_31857802.mp3	It was grilled and served with wild greens.	0	2	twenties	male	United States English	en	
37c65fb08c1070d91e32c6a17a1296f424dba0c3dcc15a4d29e7c1b67b49868336386b9a6de99820917e2efd357b5cf5caab0ed213aa87d27c1628a71b2a8c93	common_voice_en_31859499.mp3	On returning to England her work in clinical psychology centred on projective testing.	0	2				en	
9b4966ad0f17b92511075e9b0936cd7daca30885616011980a6930510e3aa547628ce9e55dfc03f5de2ea315e42a2f0243a70cc136b2814096779d9ff66e958d	common_voice_en_31863122.mp3	Plans for investigation was placed in the hands of the Royal Society Malaria Committee.	0	2	twenties	male	England English	en	
9b4966ad0f17b92511075e9b0936cd7daca30885616011980a6930510e3aa547628ce9e55dfc03f5de2ea315e42a2f0243a70cc136b2814096779d9ff66e958d	common_voice_en_31863372.mp3	She was born on the Navajo Nation reservation in Arizona.	2	2	twenties	male	England English	en	
9b4966ad0f17b92511075e9b0936cd7daca30885616011980a6930510e3aa547628ce9e55dfc03f5de2ea315e42a2f0243a70cc136b2814096779d9ff66e958d	common_voice_en_31863410.mp3	A number of sources claim that it was banned by the Nazi regime.	0	2	twenties	male	England English	en	
9b4966ad0f17b92511075e9b0936cd7daca30885616011980a6930510e3aa547628ce9e55dfc03f5de2ea315e42a2f0243a70cc136b2814096779d9ff66e958d	common_voice_en_31863426.mp3	The station is located on the Marseille–Ventimiglia railway.	0	2	twenties	male	England English	en	
9b4966ad0f17b92511075e9b0936cd7daca30885616011980a6930510e3aa547628ce9e55dfc03f5de2ea315e42a2f0243a70cc136b2814096779d9ff66e958d	common_voice_en_31863502.mp3	He is the author of five poetry collections.	2	2	twenties	male	England English	en	
9b4966ad0f17b92511075e9b0936cd7daca30885616011980a6930510e3aa547628ce9e55dfc03f5de2ea315e42a2f0243a70cc136b2814096779d9ff66e958d	common_voice_en_31863522.mp3	He played college basketball for the Ohio State Buckeyes and the Wisconsin Badgers.	0	2	twenties	male	England English	en	
e9aec5f8c900bf6a4cfb36430520cc463baec6930e242e3b4406f742a3b53b85e05bf562bfc133e48e2262e8f4d7d2e20472714ae5eaf884ebef0718427d02de	common_voice_en_31863596.mp3	They head to the highway and drink the alcohol.	2	2	fourties	other	United States English	en	
e9aec5f8c900bf6a4cfb36430520cc463baec6930e242e3b4406f742a3b53b85e05bf562bfc133e48e2262e8f4d7d2e20472714ae5eaf884ebef0718427d02de	common_voice_en_31864140.mp3	The tournament was won by Dutch streamer Fundy.	2	2	fourties	other	United States English	en	
e9aec5f8c900bf6a4cfb36430520cc463baec6930e242e3b4406f742a3b53b85e05bf562bfc133e48e2262e8f4d7d2e20472714ae5eaf884ebef0718427d02de	common_voice_en_31864205.mp3	It was later certified Platinum by the Swedish Recording Industry Association.	0	2	fourties	other	United States English	en	
c2b280c21b59048cd26ee5fa31ca5355d41f57a0701b80fc567c6f34636dc944d3c08885b93a1af8447efb97f01a5af6b9a30c34e084db2aafcce6da219fffc9	common_voice_en_31864302.mp3	What Killed Michael Brown?	0	2				en	
a898a1f13bc08090510861080e00467da61b121893cd415cd78743f404a3895c076b74ef14fc53370dabf10ba92e75477744bdce56e05931063ac55654d54300	common_voice_en_31865133.mp3	Judson led the prosecuting attorneys.	0	3	twenties	male		en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865168.mp3	He was eliminated in his first match by Arsen Harutyunyan of Armenia.	2	2			United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865199.mp3	Her mother died in the gas chamber.	0	2			United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865234.mp3	This included comments from artists Bill Anderson and Bobby Bare.	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865279.mp3	He is marked in the moving crowd by his broom held aloft.	0	2	teens	female	United States English	en	
00629ef5283de6396fb220d873d360b001eee93946c70473d949026bc9473a79275502f92d1000fedafed7fd5770c8cec6e425b53d3602ea2b49cb5dc5ff4fb0	common_voice_en_31865301.mp3	He started prospecting.	2	2		female	Filipino	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865308.mp3	Then everything turned upside down!	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865321.mp3	The three member panels decide on the matters regarding the lower courts.	0	4	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865358.mp3	She also served on this church’s board of trustees.	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865421.mp3	It is pollinated by insects.	2	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865458.mp3	They play in the Tennents Light Womans North Competition.	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865464.mp3	Seager and Trea Turner homered in the game.	2	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865501.mp3	He demonstrated artificially induced parthenogenesis in silkworm eggs.	0	4	teens	female	United States English	en	
00629ef5283de6396fb220d873d360b001eee93946c70473d949026bc9473a79275502f92d1000fedafed7fd5770c8cec6e425b53d3602ea2b49cb5dc5ff4fb0	common_voice_en_31865559.mp3	Bach.	0	2		female	Filipino	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865600.mp3	In the latter year he moved to New York.	2	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865635.mp3	She succeeded predecessor Maria Teresa Maldonado Valle of Spain.	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865641.mp3	The language of Stuti is in the Sanskrit and is composed in Prithvi metre.	2	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865664.mp3	At the opening the sermon was done by Henry Edward Manning.	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31865668.mp3	She also investigated toxoplasmosis and muste movement.	0	2	teens	female	United States English	en	
e031a5fb3ee7e4c456efa43f747ec6f2647c22e156e111f59dd3d0f0cf90b76ef76448e1e89fb48e90cb00515e19e516bd05e9e9ff40e8e547f8b841cfffe750	common_voice_en_31865786.mp3	The crash also caused extensive property damage.	2	4			With heavy Cantonese accent	en	
e031a5fb3ee7e4c456efa43f747ec6f2647c22e156e111f59dd3d0f0cf90b76ef76448e1e89fb48e90cb00515e19e516bd05e9e9ff40e8e547f8b841cfffe750	common_voice_en_31865787.mp3	The main cabin has of headroom.	0	2			With heavy Cantonese accent	en	
f6fbe981d1f5d3994dd03ab50a5819c5417b2fd0b9a75378f6299800220b5e7fcc246597179982820f756c6c64f3afe5ca17b521e5ae68786cb2127111eab5fe	common_voice_en_31865825.mp3	This part of the Kleine Dommel still has most of its original meanders.	0	2	teens	female		en	
be6bef6679d47402d31fa4551d866f3d2043b298324d181a65e1036d074fda979e84b182234ecca1ef1804d1049d42e13fad06d9e2b5a656460b59a14280106e	common_voice_en_31866740.mp3	He was kidnapped and murdered by the fascist Lapua Movement.	0	2				en	
e9aec5f8c900bf6a4cfb36430520cc463baec6930e242e3b4406f742a3b53b85e05bf562bfc133e48e2262e8f4d7d2e20472714ae5eaf884ebef0718427d02de	common_voice_en_31867132.mp3	He received his first education in his village.	0	2	fourties	other	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31867404.mp3	She lost in the first round to Madison Brengle.	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31867532.mp3	Today you seek justice.	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31867588.mp3	She served as president of the Ladies Sanitation Association for nine years.	2	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31867592.mp3	Castro spent most of his playing career in Portugal in the Campeonato de Portugal.	0	2	teens	female	United States English	en	
edf514731e65956c92935512e9e3a01183fdd886bd7c1870f4c785e454c88906cf47f9a5854116d741255a872b7f24c32789ca2fb7b6a10fd201c031c13377e0	common_voice_en_31867886.mp3	It is native to southern South America and some subantarctic islands.	2	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
edf514731e65956c92935512e9e3a01183fdd886bd7c1870f4c785e454c88906cf47f9a5854116d741255a872b7f24c32789ca2fb7b6a10fd201c031c13377e0	common_voice_en_31867912.mp3	The series was written by Amr Samir Atef and produced by Synergy Productions.	2	2			India and South Asia (India, Pakistan, Sri Lanka)	en	
d9d78806210c142969a963db92de85e94fc069bdeba79677a5f83f44ac1057406762209d5f9275de26c7a215a9abdc238bde56c5f21ba5adbb91b8d022ca07f5	common_voice_en_31869455.mp3	The Player of the Tournament receives the Moira Black Trophy.	0	2	twenties	male	United States English	en	
d9d78806210c142969a963db92de85e94fc069bdeba79677a5f83f44ac1057406762209d5f9275de26c7a215a9abdc238bde56c5f21ba5adbb91b8d022ca07f5	common_voice_en_31869485.mp3	The various mines suffered numerous explosions and fires.	0	2	twenties	male	United States English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31872051.mp3	The new owner is also based in the United States.	2	4			Scottish English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31875603.mp3	Kapoor interrogates an increasingly agitated Kashyap with the aforementioned gun and accidentally shoots him.	0	2			Scottish English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31875894.mp3	The Yazidi single seat was won by the Yazidi Movement for Reform and Progress.	0	3			Scottish English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31880431.mp3	It was then that he introduced her to writing haiku.	0	2			Scottish English	en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_31880475.mp3	It was dedicated to Our Lady of Conception of the Grotto.	1	2			Scottish English	en	
04b1adcc6cd121502297801f239399699a7f1ced54ba8eb9ef815200fd2d895e98182b14520c1f6f7720689d86bf973d574ade0015daeb5795a6d463974b781d	common_voice_en_31881087.mp3	All are more or less sparsely dentate towards their apices.	0	2				en	
04b1adcc6cd121502297801f239399699a7f1ced54ba8eb9ef815200fd2d895e98182b14520c1f6f7720689d86bf973d574ade0015daeb5795a6d463974b781d	common_voice_en_31881207.mp3	How do they do it?	0	2				en	
f6fbe981d1f5d3994dd03ab50a5819c5417b2fd0b9a75378f6299800220b5e7fcc246597179982820f756c6c64f3afe5ca17b521e5ae68786cb2127111eab5fe	common_voice_en_31881382.mp3	A number of human remains were also found.	0	2	teens	female		en	
63a3e2a87522472bba3129c61f80cf0d2badee320daadbd7b96e9c6d2baa7bf86a765c2b44c5ca9bf80f6b76def64f7c860a4432f95c92b3b5a4ef33449e1160	common_voice_en_31882678.mp3	He refused to prescribe medicine and his career was damaged.	0	2				en	
9c32eac1f2a82f7019a60af6eec6f8366b6c4d3e55dba5e987b7b4e451db3c903c671fb830220d614d531858501a9f3105214d57b85ae058060a91b1d4754262	common_voice_en_31882784.mp3	The company acquired Atlantic Risk Management.	0	2				en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31883220.mp3	The species name refers its coastal forest habitat.	0	2	teens	female	United States English	en	
b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756	common_voice_en_31883293.mp3	Court went to Auckland Grammar School and then attended Unitec to study civil engineering.	0	2	teens	female	United States English	en	
c30e2b1d1b31a21fefee456f5ff67f6e458435063e1310a4247cfbaa354f50d4365ddbc2a481e6634943b913784b631a70ef5607155f6b46dc35e8db2625dc01	common_voice_en_31883850.mp3	The project also spawned three singles.	0	4	teens	male	Выраженный украинский акцент	en	
c30e2b1d1b31a21fefee456f5ff67f6e458435063e1310a4247cfbaa354f50d4365ddbc2a481e6634943b913784b631a70ef5607155f6b46dc35e8db2625dc01	common_voice_en_31883851.mp3	Queer and healthy.	0	4	teens	male	Выраженный украинский акцент	en	
908370525ccfb5ae75ed481021e38ab81cfb3a357d92848f5f60295ba0b3731f0518dade1f0c0aaf93c29251974fffecca46f683a4d9fbcc2c1a419284546baa	common_voice_en_31890240.mp3	This first had to map the existing vegetation of the planned routes.	0	2	teens	other	United States English	en	
908370525ccfb5ae75ed481021e38ab81cfb3a357d92848f5f60295ba0b3731f0518dade1f0c0aaf93c29251974fffecca46f683a4d9fbcc2c1a419284546baa	common_voice_en_31890364.mp3	Copies of these recordings are now held by the Bureau of Military History.	0	2	teens	other	United States English	en	
908370525ccfb5ae75ed481021e38ab81cfb3a357d92848f5f60295ba0b3731f0518dade1f0c0aaf93c29251974fffecca46f683a4d9fbcc2c1a419284546baa	common_voice_en_31890458.mp3	The book was generally well reviewed.	2	2	teens	other	United States English	en	
908370525ccfb5ae75ed481021e38ab81cfb3a357d92848f5f60295ba0b3731f0518dade1f0c0aaf93c29251974fffecca46f683a4d9fbcc2c1a419284546baa	common_voice_en_31890787.mp3	They are not online.	0	2	teens	other	United States English	en	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_en_31892509.mp3	Field represented Great Britain in three World Championships.	0	2				en	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_en_31892511.mp3	The tips of the elytra are merely transversely pressed.	0	2				en	
c41ada971f8b4e6344bdcf118ceafb8a69e1f03343b3ff0413e17c9ffb9f41e550009902935e7035f8159bfa2089528987e50fe6b5cca81f8bcc28366cf3c42e	common_voice_en_31894407.mp3	He expected his plan to be opposed by Edward Balfour and others.	0	5				en	
c41ada971f8b4e6344bdcf118ceafb8a69e1f03343b3ff0413e17c9ffb9f41e550009902935e7035f8159bfa2089528987e50fe6b5cca81f8bcc28366cf3c42e	common_voice_en_31894432.mp3	Rooms have different tonal properties and acoustics depending on their architecture and interior design.	0	2				en	
