client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
0acc3d9b3408fe60cb1d8ab57ebf94a1615f849534239b4dc87e23c7c275d26ca1b862acba7aff619cae976170c3c15829282b3f5d7a971285ea00887c855827	common_voice_en_32643281.mp3	It worked closely with the General Federation of the Municipal Administration.	2	0				en	
0b719fbc6fc18e4d3fbb8938588de7031c37626e232f640e64ead2afb737fb40d81b8aa0506c737894288b543608933884cba8bd84bf6d5bbe3b98d02f277409	common_voice_en_32697525.mp3	He delights in quoting and adapting literature to describe his experiences.	2	0				en	
0be6b20df1110e5e6e1db9dcaf8a413538ca5bbdded71c16d15c4bd6b89b66740e8c41fde458eabd7aa913e7f0fd6bc1dd878fcfd939ef53760e36fe7e73c878	common_voice_en_32536344.mp3	It was also the site of severe civil strife and labour conflicts.	2	0				en	
0c1f6df652b2b6fccaacab3fdbe7d42bf891efda19906db4dcb75a8c3480d3c339add1b0c32668e1b4698a57edae799564c88465d07a8237cb64a26f75fcfbc4	common_voice_en_32762939.mp3	Clara grows suspicious of what the four are up to and confronts Cal.	2	0			United States English	en	
0c96039a4ca4dae1fbe6e20e33d561411b65dec6a74c3ed8c6df05b9f447c50a97705645f08eeac165cc258b29a1a0e5b4fe49e13f14712a1230d6a8df1937c6	common_voice_en_32683032.mp3	He also wrote in the daily newspaper "El Watan".	2	0				en	
0d078e035337a58976e577522d0603a846db0955e129d38c52ad306cd43310e051167ace42ebc801893479f177c9367af42ace419d1b55f5fcf5e5b877ec840f	common_voice_en_32651394.mp3	Cave diving tourism is generally serviced by specialist dive guides and instructors.	2	0				en	
0e8e5c828aaeee0f8d67b2e8471a29bcbb6da6df42ac2277b45d0bd061ffcde9fc1a9282abb8319bb399705416317286f6f15aa76806710e1aab78a12bebdc6e	common_voice_en_32366596.mp3	A putto sits at her side clutching more arrows.	2	0	twenties	male		en	
0f42aa22a69fc7ea24155c9c1ace8cb32b62255dab606543984d8eb0949660f5afddf06b977c5f87f6ec8a4d17f6dcac01182a34e108f9bd4330bf6df223031b	common_voice_en_32136096.mp3	He is the current manager of Saudi Pro League club Abha.	2	0				en	
0f65255dca255cef104ac66aa73224a237e667d687a7131433d80170c567f1606812fd6497688e7af49e77055e8f3f51cb371abfe3c9ffb3deaaaddde8953ba0	common_voice_en_32648185.mp3	Industry was relatively underdeveloped.	3	0			United States English,midwestern US	en	
0f75edaaa6d68b1dbdb530f26074bb6427575acdfd9760f9fcbdb4dfa4bb60ea45613de7a05545a580a7439e5f3bd30aa6cdbde01e94c129fcabc2fb2e8f743f	common_voice_en_32762354.mp3	To the north of the site is the Sierra de Guadalupe.	2	0				en	
0feca11d974166e6a241aed79a434a6923b58f4a4c1db4fa020f19bfe5c3f441a675b86c476aa6b0dfe006115d2728948923e34c36a87eb2a1cbc84a285279e2	common_voice_en_32706160.mp3	The City Government reacted they have not made any decisions yet.	2	0				en	
10320e4242424fa396166a5daa8fade399df60541c0eb15057b104032ac45e42d7c4f1b12a24791a14104b53534bc9d529208a17eb33398a69b3a90f71b82a99	common_voice_en_32259780.mp3	Wachter accepted several invitations to take part in the Bayreuth Festival.	2	0				en	
11013e4178c7725eebbc92d954b2b1755212ec3fd1c3e9deb6f9610385884fa4f78fd6dfdd7d0ecc871c99ab2da55072d5db0b2b96c2bf159f257cdb7cbb365c	common_voice_en_31941468.mp3	He also received numerous awards for his work.	2	0				en	
11e84b294ac77338ab0b8dc30457d8415a5f44234a9c98ddc52dbd81b1bd4a7a77e215868d434e931f497d18d3a4d5a3750aee6148ca6d65a76ad9bafe6e1008	common_voice_en_32424775.mp3	She was originally from Canada.	2	0				en	
12d5050c977bd078e63c2fa9cbe29fe0b1749fec09573c8dee780e7c93b9ed9d2c5c0aeeedb434a521a61b12c550ae06cb622be8acde9d05dd9eb3ab75736693	common_voice_en_32327361.mp3	She was part of the team that came fifth in the final.	2	0				en	
134ca1d696384c3ace778b5f6094df5a86a3c739d9c1bffcbaf05757a840c9981d55e068197d4a187c13208773131c308095ee9f453aeaf51844ddfedf4665bc	common_voice_en_32640480.mp3	Mining exploration has increased the prevalence of invasive species in its habitat.	2	0				en	
1352f77ac67d811301097612e1a4a4f317ad21361e7bbbb6ddc1e44f62cbabd06d46c07bf3cb443553b85104d87e486425cea8bca72c8992b972b9f9dbfb1c9d	common_voice_en_32500371.mp3	All wounds were cut with scissors.	3	0				en	
13846ce67d4be59aa0ed0d4afe1b1c28e708c61fc83c85991b771a218a961071717212b08ff3500e783c66b86add12bdf5d6c6ba38a57cab82a37749b39355bd	common_voice_en_32813159.mp3	The monastery is constructed with stone and mud masonry.	2	0	thirties	male	United States English	en	
13d26134a136310678e44ec12ea3933d3d5c4a5f70dbb975078eeb7e9c4ca7ba4645e0db49d3a6a00808d90bfc98a531a4fab6b33e65515eb1eb6f62100f5ce8	common_voice_en_32392033.mp3	It is by no means an exhaustive analysis of the issues at play.	2	1				en	
13d5bda1c3622dd7c5e2bc69dc5da50fc07ae886c7992f58e53fa4b32e8dd1a74e9e79dea3b531db12730088c56227344c027e6adf55d9045be9b751fc73b07f	common_voice_en_32643916.mp3	Miramax will produce the film.	2	0				en	
13eae5875ac54e15688daff9ca6f5d4fe7b148e6389e5fdd885f5ef871b434745ea2db78741411b3b9f6604e13a6f0974c7384121e3377205f6bbeb4db1fb578	common_voice_en_32280983.mp3	Nat clashed with the Hungarian authorities over his actions (which were then prohibited).	2	0	teens	male	India and South Asia (India, Pakistan, Sri Lanka)	en	
1413dea7d705371015098045200f53ac5ec503e417af861bae5a5af70afc877b0e0544b961aee0dfd83cc6d0462178c84aac8fdfbca26751da0c387007abaef1	common_voice_en_31981159.mp3	From Aberystwyth they went out to found other churches and school.	2	0				en	
147a279b152b5cd435f682a003d514b7eae1cb44ba1d924ca024f8f5fd3c1cf2082e7f08131223ebca52243abfe1755ba4b5b608b0d07a58a62bfcfa964ca0b3	common_voice_en_32657126.mp3	The buildings in East Town are indeed newer.	4	0				en	
154dc28ad363307cf43a628300a4b0550e277a0e68f2f0df4090f956c6ba301216d4d48966abd7edc4534c47ecf57be820afd8c953f525fe878a423f872c5f37	common_voice_en_32848900.mp3	They both had used illegal substances before the killing.	2	0				en	
16a40fec9ac48ff3bb231df7430a6bea3470bc0ae594a418a4f875ea609555c8757f0548e55bb28cd4e6f1dcea2f52312ef9c2598861487a0320199b5103bf4a	common_voice_en_32308522.mp3	Bliss took advantage and performed Twisted Bliss on Baszler to win the match.	2	0				en	
16ad2b1a02b7ba125b1df567a46f5a57b901d7c545cb9bf5b25754a976a1b53ab408937eec4eccdca8ac39854ce66c3075d95745ea2ac2fe856f64f516bfe6e4	common_voice_en_32640029.mp3	In recent years the event has usually been held in February.	2	0				en	
174920bddb51008137856550378cf7e398f4f2627f17cdf514d2ce0fe2875dad796cd5aea106cc4863a75d38d1318bf51e3ada42632667033dfb8205bca65f81	common_voice_en_32321650.mp3	It was the first event under the Kings of Colosseum chronology.	2	0				en	
1825915c5268a101fcb025f900168de21d6878b31e37ea2a2d88476074b03e9e928ce759571b74359d1dbc74f5b5380cf69aac8bcd097dcb04bcff96b6334fa1	common_voice_en_32650993.mp3	Shabbir has also worked on most of the junior posts in the party.	2	0				en	
19b0fb62b394a5a48b4b0ad41fa1ee94a0039f475f66244ad254f11054dc611bef45a61d3a6a7a8438a4805458ce3cbe7ea63c66a271afad873e6bce6a913082	common_voice_en_32817609.mp3	It is found near streams.	2	0				en	
19c7c33ce325aea5b0392dd20420b162eb620b793b94c013fd50228c5c8e03fa7960bdc5826efd1f352ac21968b6c481ca080f00853135cf2659f4cdc11ef1b4	common_voice_en_32649848.mp3	Crump found that his surgeons did not have experience with the Guadeloupe climate.	2	0				en	
1a33cb503421e3534da2e0921f8baef7ca4e1071af39740367edec27d3648c42ba4d2578766d4e6584c5a51dab06ed149cd22027d9ae935581373be23755f69e	common_voice_en_32144904.mp3	He is also the provincial secretary of the South African Communist Party.	2	0				en	
1a4afdf536ace58b115e9212a32a95cb8d5225e9383d5888654f34a40a1a9cf83819764b5dbd51d607129a5a488049bca0906d72afda7ca8e9c82a2382a76e7a	common_voice_en_32258069.mp3	The ship had sailed three more times prior to capsizing during its fourth voyage.	2	0	twenties	male	United States English	en	
1b397b682bf29ebc26332d48a064f8ee4541e8d61fb4351764e30df1ef63541a9444c9157cc6043b68891a3b0f7f7f952a55d59da13c8552f52af731d9c8d135	common_voice_en_32639070.mp3	She served as secretary of the library commission for almost forty years.	2	0				en	
1ced4cfa896f442ea46d61f35c9df8355404bf41c40190180e6bb768c95a0244211c3268d3c4b94edff842dd3553e27fa8843445122e2a4aff77b7997a3c468c	common_voice_en_32440868.mp3	He was taken prisoner during the Battle of Fort Washington.	2	0	thirties	male		en	
1d043c3f0bf2e0688ed1b94a95bac2d196f6cffa637fc6c498bebbb1d238c72ce52ce3b47e5bc1239cb1f3895c567d065a93b014cfed7142a571a639ff71fff9	common_voice_en_32706609.mp3	She serves on the advisory board of the "Global Diplomatic Forum".	3	0				en	
1e42830c551be8ff65da5b9ff7c7ad775aaf534d1835deb5829b28e07821f00c7e168e1632c6567e6623acf3a6b90638bc72d00ba17f5106fc43fa6ef3b23d9f	common_voice_en_32341267.mp3	The band recorded and released several singles over time.	2	0				en	
1f5b6ef493ec1c1d609a6d666e5d7cd4878fd3f7c1ef4b4c9869d42ec38caa7aaa4163dc7d30bdb5e56f47332e2477e9582012328c04dd750792b88a413c1945	common_voice_en_32647857.mp3	A dazzlingly brilliant album.	3	0				en	
1f940fb69f225be6edac7d6b5d6913fc2d8af5674661f7e42bfe0a3a7cd0c6bc33a3dc0fb6062b64e2c91c0dfce5f145807e57e8b0acb38f23d41c73278cdc78	common_voice_en_32675430.mp3	Among the important commodities it manufactured was beedi.	2	0				en	
1fd760f013368e822107dbc5ca93dca735dee2f3461a7373518563a8034f67d648f8d8b864e593d20ca3b25513ebc3b2d62cb9e906b875b3b480edef1df3aaf1	common_voice_en_32593242.mp3	Charles Graves bishop of Limerick.	2	0				en	
1ffd1a9933b407f9f9387b822c84e5dcd6c7e66865cf61bb304af8e48cdc53363387bc78056e491f621752497265ced735da4945fa7f80c79dc695a282636736	common_voice_en_32341273.mp3	He was survived by three sons and two daughters.	2	0			United States English	en	
200af1ebe7c4cbf4b65b4257c20b805c72e95dda57b769010d1461f105870429032922b442a2e21242719a7e047d6bf3d18c542591fdc96ae92a5f298ff3a332	common_voice_en_32080165.mp3	Eden was born to Bill and Karen Eden.	2	0				en	
201432c09358fcc82f1aeae5fee2ce3d7c5da6813a1f76903294d9457e636c86b8a364dd379b8174fdde012c5aba4ae80a17e86c32ee0d503bdc3e7b20ef0237	common_voice_en_32476831.mp3	She had career highs in home runs and walks.	2	0				en	
20be3c331be4a4b973220d46743471d70a9c0e0b38119b537d75036a27341af19fd3b71043d6cba1848236b4203569916043964c418dc6199ed511e19a1077d6	common_voice_en_32687491.mp3	Only Camden (Thomas Garrett) and Goldfields South (Ezekiel Baker) were uncontested.	2	0				en	
2101bda60b6c60f1f00ec5555bba5d010da97f372536986601a739d60b1dce3352562ee7be9dbd79a225ab0d7cafefef876e7417ffdfce05103c888075224214	common_voice_en_32668002.mp3	When she was young her family moved to the Portuguese capital of Lisbon.	2	0				en	
215af7dcc3afcafb6f3f4679336d86425320d71eeb4972f54ae5b9177a6f12db054cf7e904427e2e093f8ada87e8403e760bfc2b0fe7562f4862fae1ff0a540a	common_voice_en_32916996.mp3	This historical document has been preserved by the school.	2	0	seventies	male	Australian English	en	
2291271181d9a5d25e4b5bf2e0a05bd24e0b76ff55b2a82530fa5fb7da5f9fddda533a635a95152eb54074a6f99833a63df488d0f9a33fb0e9ff2dc836967e43	common_voice_en_32640612.mp3	None of the three referendums reached the quorum of the majority of those entitled.	2	0				en	
22ee2837aa6fc4bbe17229c02ae78bab0a4200ae6541a964d13f9cc1770bf5d5ed06672b58f98e09fd991529c0a2b615b56e3af3b66e84be3acd97e13d6899e7	common_voice_en_32797687.mp3	Lightly recruited he played college football at Wayne State.	2	0			England English	en	
23046f69afe6f5b858d676256f609d7133d769989192dac58b680c82d7edb9a89e256c46d469137625e1f416eafda6c35e7fdbed52bc8a9c57303ffe8c692c49	common_voice_en_32672551.mp3	The first episode of "Deadwater Fell" received positive reviews from critics.	2	0			England English	en	
240cff5a00a81d7e082d9c7be57fe29d5bb2ad2ac6c227d46a2f01a3e290ffcdf0a7fb417f566abbec6f64a00e587a7aa9685426222c0d4131dd6965ed7d9731	common_voice_en_31928266.mp3	The toll is also said to have caused congestion and accidents in the area.	2	0	thirties	male	England English	en	
24925385cc1ace9fbe01611aa169a181f8ff5828532009c60f627fb1451e4ec35d45ab7e1ec3d93d5678cc6285a0b17b394476de2ce2a6c9ff60f6132b6b1d9c	common_voice_en_32638809.mp3	These nobles served the Mughal Empire in their own capacity in various regions.	2	0				en	
24a5dce32278981090f11f9f8e02fdbccaa2be6da6390608e72030f78cf241eb76fb5229fc368178c54bcbd7df1a7e85b7ce768b2950399a50729e5ed89e1ad7	common_voice_en_32670964.mp3	It is known as the Geely Okavango in overseas markets.	2	0				en	
2502ee67ce444ad1c95ddea7020472aac456317d763ceb8a40540a3cecb6430a9c6670aa511b380d5d89cd948efedc1a2439a1b31c61ded59931807aa0b32417	common_voice_en_32726035.mp3	Noel Fielding returned to host alongside Matt Lucas.	2	0				en	
252afa7bd90f53d1e4d62509c8b91a415d4c9443f6b09aa4a7af9463db40f8398c5e1c22c944c802a89694d8c67b1994da31adf9899be67ded794deeca346e35	common_voice_en_32641026.mp3	The inmates are transformed by the symbiotes into creatures that resemble Doppelganger.	2	0				en	
254d3df0939009f53f9694fc95ef82bc02a3eb740bd2dba631179f75d53772dc640e24f282958c306e9bb05aaab99a81d86e82c0bcc4aba239525411d7998879	common_voice_en_32841337.mp3	He played for Tauranga against Whakatane soon after.	6	0				en	
26a90cdf34d0ef8e92a92d7ae4c86c4db373b841ea8aa24018f5f6fdfd3516b6288b94c6dc633e29241e82e6101dbeb0e461cba6fa9e2d4d2104b5b30f505fba	common_voice_en_32655926.mp3	Aberdeen will also compete in the Scottish Cup.	2	0				en	
2773d47114334842cb1ccab0538f1ce75505e24db00133c90db3150a56fc2cf21320a62f287d13f5879d1aafa05813b990aea7e5329d54f082e058a5a4581ae0	common_voice_en_32644654.mp3	They won at the trial court but lost on appeal.	2	0				en	
27cf6a45106197b00ac6ba879a3c8187a0560e0e55d8eb58dc546d91a1a2d08a5635795d179d11a1981aacb9b31f2ee2a116a5d14f5cba1a751b13c920064887	common_voice_en_32834319.mp3	It needs full sun to partial shade.	2	0				en	
28c163843cc2b5532eb11dc2648585d43ccef53998c3c1cc2fc3fa7db40c6efd3c2372e2983266432988632ab71e6a6c5d925193ac0561383f3bd995447a05fe	common_voice_en_32650618.mp3	One of the gunners handled the brake.	2	0				en	
2931e998fef959ac1d47634b43836a6bbdf81d3284bda23dc7ef45609cbef1b412dccd35fc6e68fc7d099b1c539a115d9f65a7146c46e7d71e1d14b0fccf227a	common_voice_en_32882526.mp3	Ashbery has been the interviewee in numerous published interviews.	2	0	thirties	male		en	
2b0d9b4ccf2a3238f269f51ca9210b0a85e5e5531739ce1ebfc5d4f26db15b2d0d3dd687d580a7b1efd4b2223d179f15c56ceda9ab134fc1b72ae52a5b31bab7	common_voice_en_32370584.mp3	The interior has three polychrome marble altars sculpted by Domenico Viola.	2	0				en	
2b1ac0fda7a2192767fb4092eb103547bad1d6b9bd652902b05fd865c2549891dd2b5e30202ba42d7c5058d2ab119a6c663ccbd4f1331ac6aac2c22ad0642cff	common_voice_en_32804125.mp3	His father died later that year.	2	0				en	
2b62a7e6ea4bb2bb8274adf69c7e8e94a54eb458372ff2055b24d9ecce1c8561dda65e0848a9365fbeed149c27a2f87fe2c87b863ad62e243c1ea79f0b90cab7	common_voice_en_32640740.mp3	It earned the fifth position in the general medal table.	2	0	thirties	female		en	
2be1d9a967ed0a82595b8893cb96a0a82716a3f48917014f460b2f3617a9761cda8b7b4bf1ff5c6b33bc0b0bc1b763f03d91930c16acc756fe8f5275e51c201c	common_voice_en_32698912.mp3	Mrs Laidlaw heard the words and related her idea to her husband.	2	0				en	
2d064b1d76ccebcbd57554c798b54038575a86f59069590872c9a29fdfde549cb058d2c45b58c13d855a159be39ef020f1ebd1e2b24620142145f86566bbf1b9	common_voice_en_32855105.mp3	It can form continuous layers.	2	0			Nigerian 	en	
2d3842bcdf428ce1bdb1ed2e48cbdf237ab17002a9667f2167780974ac49421640eac3cee57280401752d6b8bbef2db324eedc30922af234e0da11f2b7682d55	common_voice_en_32061413.mp3	Our clothes communicate about us and reveal our social and economic standing.	2	0				en	
2de30f2ecb0bff256ae7d5ba213242d3b34c141004e484b3a593e77243105f38f3e2ce00daf15a7a51227dc000c7abf22c3589ca91af4d7277ab7b4eadef0f01	common_voice_en_32698733.mp3	The Chambal is infamous in India for its general lawlessness.	3	0				en	
2f21b768a48fdf4240b9edd05203250e2a64dcccccc7d4c1ff376cfe8e8dc34b7e72b0781a6952396c572790d813f8c704b6a834510b6daede59ff0752f4f775	common_voice_en_32384031.mp3	In the eleventh year of Hongwu Emperor he wad named Prince of Wei.	2	0	fifties	male	A'lo	en	
2f4abccbddee21ddb8fd4b5183ec2ad5a49cfcd7b81ed00049f0d4ef74ae04015ec9e0a3c70bdafef6da6983d1e35cc19d092e37f1150bea75705dc1b8d9a138	common_voice_en_32641047.mp3	Sowerby was an automotive sales representative.	2	0			United States English	en	
3019ac9214a7839452411bed30316c0458ec7e803c4c7f8b6eac2cb6a0fa70635601f00b579504fb6c237603df32ffb18bb12977c95abb559663663fdcd74478	common_voice_en_32126047.mp3	Both the embassy and Chalupa disputed the allegations.	2	0	teens	male	Swedish English	en	
31145db0e0432c49cc3e2597c2c5a000eef29c6ab3329306dc9c8c27b8f8678fad6d2bcaa9985022b1448225917f27db95c80a913eae39870f03163c558013ae	common_voice_en_32639337.mp3	The film is based on the story "Keiser Felix" by Gustav Aagaard.	2	0				en	
314f85a2e88ce140950a8af9c0b10ec188d552eaf17705e5d6b35581ac110141977344cd6171eb9a53fae0a876f13056502d7b949318faeaf2d787e60d8c4ada	common_voice_en_32364677.mp3	Bhoomi reveals that she was in love with Aakash during their college.	2	0				en	
3253c77e04f742d14e9a5f3467f6ef945556eb5e3ed11fc87bb9eb8b222af83c4c9be479711c686f495368b0b851ac364c71ff790abbf9f85b177d42cae2accb	common_voice_en_32280612.mp3	He is caught by his boss with the kid and immediately gets fired.	2	0				en	
3271c25301a8780b3807251627560b2bc216deb1fd01d9ff2f7a317744c035ccddb08ac4c34aaf8be337791a59ea3e9845bac71de91505c33ccb5ee8eb7696b7	common_voice_en_32749459.mp3	Lew Johnstone (Labor) was the member for Cobar.	2	0	sixties	male	Australian English	en	
32e0d026e62563285183e78e0b9f1c28ce02b11429be48b5fa353fb2371ec1d30595de3ecfd3ce90fa2cccc609ec5fe085ce67c664e3bb553f4831b8154f6d5c	common_voice_en_32136257.mp3	It is an interferon.	2	0				en	
33c40c13f3523a387f62aa3afd589e1b3a46c2418f6346c6da0ef8389523a76d3c1ab67db9380ea82f4e9c8d13b6f2f61f11cc04a64aabb8906931e4ffa4bdf4	common_voice_en_32203052.mp3	The specific epithet ("laurana") refers to Laura where this species is common.	2	0				en	
3426906740676b7c51490a6dfee3b77d56e9962a2334c7db4e50900ccc8ace40f2c52510adccae25abf4244af0e026fe9be3bda3cd8e712600067f39e74c655b	common_voice_en_32642568.mp3	He graduated from Woburn High School.	2	0			England English	en	
3449e15f4697df8d8075b7a1e36a193147d3d889812218b664bbad8ebebbc1f6b92b2662c1ce879b32d4a553bc1b98fb5a7a3eb2bb2830308698723b7aff202e	common_voice_en_32651334.mp3	Her grave is at Woodlawn Cemetery in the Bronx.	3	0	fourties	other	United States English,i have some pronunciation issues because of oral surgery and a hidden southern accent	en	
34b38b31ac834a1b2bcbe9cca4055f50e950ad4d740b9f65c8b4743ead67042777b019713fc96be6432896a3c400be67bbdfc03e1127acaba22dbd5d9aebd3a2	common_voice_en_31900087.mp3	The lateral spines are short.	2	0				en	
3545e5d379ac98d497b1ff582ef70e3a4a4b267ef57d854f368ff4f876002c3a83b47ec42c1c869101ff678a9fb8e409a8d7864ea815ecb06fa5e6262af3ceb7	common_voice_en_32398800.mp3	The unit will ship in three models based on internal storage options.	2	0				en	
35b7328c981fb16f01c65bc437d3d29d457be7eafa24d444e8a53eb4941e1f253e1b603ccc6dd9dec5af90da5aa2a878487c60f1afbdeae85bb27daec0b5d434	common_voice_en_31901954.mp3	Lower down the spurs were unaltered or slightly altered sandstone and shales.	2	1	twenties	male		en	
3613f97622f2d7eaac7e34bf3b85363617de3da62e4825e056f0e50cbb174ca12a7c9189b72e0548aa7f528abd13ab05015ce07a9a2b17fc313b5218ed4d11d8	common_voice_en_32640899.mp3	Ends per inch is the number of warp threads per inch of woven fabric.	2	0				en	
36bea8b7a3a957e2aca3c0caab90feaea0070bad1c4f1b93994ff904dcced96a9c99911347020b18a43646fb312acb1af59bad308c551bb3effd7c8ff7c5584e	common_voice_en_32754098.mp3	I wanted to explore that.	2	0				en	
3750946a3d15436b12983aea8c99163c2248c0023f655df383e1de58cb58ed9bb7b6f8b6b868b6a63f70b8e625f5e68e62f3fd608ea0972bdd94f69ac8b5cfd7	common_voice_en_32641340.mp3	Spain has an embassy in Abidjan.	2	0			England English	en	
3781dd18c64b55eb5862efcd9ff2551aa5bb69260e7b761785714849274284ca9142e3067de9e011ea7260095dc6cc6f27d1c574c1ab54496f83528beaab52c5	common_voice_en_32286920.mp3	He was born in Oakland.	2	0				en	
37d9a74ee03b98b2a5606e12b10440eb6cf46d413d7809efc2064bcfcceb1897d06708c748ab963800c61ca9b9266e71582a30213f55e923871e1771f57f0571	common_voice_en_32406563.mp3	In his youth he sympathized with nationalists.	2	0				en	
38e703cc1d2a3266f933b8a54c6880b759c9ead154c7d830669b78fca8dcac4f8db430f47f733035d1c4c43f0708d4ed0d2baa6e187e79a5deaaef6d29ec2b8d	common_voice_en_32859833.mp3	It consists of two ailes.	2	0	thirties	male	United States English	en	
38eb87db83034978416162145411cb85cdd9574e8012a5c4d2ebd79d0ecbc38a017102465f2ac73dc744067a0c871e2d53748afa88736fb7d5769b09e20d4b58	common_voice_en_32816929.mp3	He has won various awards and received training in this field.	2	0				en	
3904d1dc2dc7246f12813683384852748d6938b8cb3e10f8236df0183048e00fc9ae7df74805d55975bc8a47b59258c4d5e2422b57fdc1a4e05ff8dad4089800	common_voice_en_32642374.mp3	Linn.	2	0				en	
390835a21ecefd5662781f986426415a06ee669faae82132f4130fd5eeab9e487c03dde973a761094e041cacba8a79d5ec99adfe044e8a3ceef9805cbbb53651	common_voice_en_32754853.mp3	The star’s age is much younger than the Sun.	2	0	seventies	male	Canadian English	en	
395df1db0ee7ccabb6d53fc6eb715c0c2cd8f5b04b9dfe487fa6257f81e2d4f046c18c5c3df586bcc08015cd66a3b6a0b2bdf0e51c2d7cb26177c927e061a122	common_voice_en_32441376.mp3	The military in Peru had also received large donations for the defense expenses.	2	0				en	
